COUNTRY,Date,Total_Cases_Country,Total_Deceased_Country,New_Confirmed_Country,New_Total_Deceased_Country,Population,Total_Mortality_Rate_Per_Capita,New_Mortality_Rate_Per_Capita,Total_Cases_Country_Per_Capita,rolling_average_confirmed,rolling_average_deceased,total_rolling_average_mortality,new_rolling_average_mortality,latitude,longitude,C1_School.closing,C1_Flag,C2_Workplace.closing,C2_Flag,C3_Cancel.public.events,C3_Flag,C4_Restrictions.on.gatherings,C4_Flag,C5_Close.public.transport,C5_Flag,C6_Stay.at.home.requirements,C6_Flag,C7_Restrictions.on.internal.movement,C7_Flag,C8_International.travel.controls,E1_Income.support,E1_Flag,E2_Debt.contract.relief,E3_Fiscal.measures,H1_Public.information.campaigns,H1_Flag,H2_Testing.policy,H3_Contact.tracing,H4_Emergency.investment.in.healthcare,H5_Investment.in.vaccines,M1_Wildcard,StringencyIndex,LegacyStringencyIndex,Oxford_Cases,Oxford_Deaths,Lagged_School_Closing_One_Week,Lagged_School_Closing_General_One_Week,Lagged_Workplace_Closing_One_Week,Lagged_Workplace_Closing_General_One_Week,Lagged_Public_Events_One_Week,Lagged_Public_Events_General_One_Week,Lagged_Gatherings_One_Week,Lagged_Gatherings_General_One_Week,Lagged_Public_Transport_One_Week,Lagged_Public_Transport_General_One_Week,Lagged_Lockdown_One_Week,Lagged_Lockdown_General_One_Week,Lagged_Internal_Movement_One_Week,Lagged_Internal_Movement_General_One_Week,Lagged_International_Travel_One_Week,Lagged_Income_Support_One_Week,Lagged_Income_Support_General_One_Week,Lagged_Debt_Relief_One_Week,Lagged_Fiscal_Measures_One_Week,Lagged_Campaign_One_Week,Lagged_Campaign_General_One_Week,Lagged_Testing_One_Week,Lagged_Tracing_One_Week,Lagged_Health_Care_One_Week,Lagged_Stringency_Index_One_Week,Lagged_Legacy_Stringency_Index_One_Week,Lagged_School_Closing_Two_Weeks,Lagged_School_Closing_General_Two_Weeks,Lagged_Workplace_Closing_Two_Weeks,Lagged_Workplace_Closing_General_Two_Weeks,Lagged_Public_Events_Two_Weeks,Lagged_Public_Events_General_Two_Weeks,Lagged_Gatherings_Two_Weeks,Lagged_Gatherings_General_Two_Weeks,Lagged_Public_Transport_Two_Weeks,Lagged_Public_Transport_General_Two_Weeks,Lagged_Lockdown_Two_Weeks,Lagged_Lockdown_General_Two_Weeks,Lagged_Internal_Movement_Two_Weeks,Lagged_Internal_Movement_General_Two_Weeks,Lagged_International_Travel_Two_Weeks,Lagged_Income_Support_Two_Weeks,Lagged_Income_Support_General_Two_Weeks,Lagged_Debt_Relief_Two_Weeks,Lagged_Fiscal_Measures_Two_Weeks,Lagged_Campaign_Two_Weeks,Lagged_Campaign_General_Two_Weeks,Lagged_Testing_Two_Weeks,Lagged_Tracing_Two_Weeks,Lagged_Health_Care_Two_Weeks,Lagged_Stringency_Index_Two_Weeks,Lagged_Legacy_Stringency_Index_Two_Weeks,Lagged_School_Closing_Three_Weeks,Lagged_School_Closing_General_Three_Weeks,Lagged_Workplace_Closing_Three_Weeks,Lagged_Workplace_Closing_General_Three_Weeks,Lagged_Public_Events_Three_Weeks,Lagged_Public_Events_General_Three_Weeks,Lagged_Gatherings_Three_Weeks,Lagged_Gatherings_General_Three_Weeks,Lagged_Public_Transport_Three_Weeks,Lagged_Public_Transport_General_Three_Weeks,Lagged_Lockdown_Three_Weeks,Lagged_Lockdown_General_Three_Weeks,Lagged_Internal_Movement_Three_Weeks,Lagged_Internal_Movement_General_Three_Weeks,Lagged_International_Travel_Three_Weeks,Lagged_Income_Support_Three_Weeks,Lagged_Income_Support_General_Three_Weeks,Lagged_Debt_Relief_Three_Weeks,Lagged_Fiscal_Measures_Three_Weeks,Lagged_Campaign_Three_Weeks,Lagged_Campaign_General_Three_Weeks,Lagged_Testing_Three_Weeks,Lagged_Tracing_Three_Weeks,Lagged_Health_Care_Three_Weeks,Lagged_Stringency_Index_Three_Weeks,Lagged_Legacy_Stringency_Index_Three_Weeks,Latitude,Longitude,prop65,propurban,popdensity,driving,walking,transit,arrivals,departures,vul_emp,GNI,health_exp,pollution,week_num,total_mortality_growth,... <- NULL,total_mortality_growth_b,new_mortality_growth,new_mortality_growth_b
Morocco,2020-04-14,1888,126,125,0,36910558,3.4136574147700503e-6,0,5.115067618322107e-5,100.57142857142857,5.142857142857143,3.011139987178117e-6,1.3933295570490001e-7,31.791702,-7.09262,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1763,126,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,2,0,3,NA,NA,NA,NA,2,1,2,NA,NA,60.72,75.24,3,1,3,1,2,NA,NA,NA,2,0,NA,NA,2,0,3,NA,NA,NA,0,2,1,2,0,0,65.49,80,3,1,3,1,2,NA,NA,NA,2,0,NA,NA,2,0,3,NA,NA,NA,0,0,NA,2,0,0,54.37,65.71,31.791702,-7.09262,7.012905,62.453,80.72851893,17.09,14.54,NA,12289000,1923000,47.53800011,3090,161.0108643,32.59354146,15,0.5929413154907833,-0.3333333333333333,-0.09188921163300572,-0.40546510810816444,NaN
Morocco,2020-04-15,2024,127,136,1,36910558,3.440749933934892e-6,2.709251916484167e-8,5.483525878963954e-5,107,4.857142857142857,3.1427322231216336e-6,1.3159223594351668e-7,31.791702,-7.09262,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1888,126,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,1,2,NA,NA,NA,65.71,3,1,3,1,2,NA,NA,NA,2,0,NA,NA,2,0,3,NA,NA,NA,0,2,1,2,0,0,65.49,80,3,1,3,1,2,NA,NA,NA,2,0,NA,NA,2,0,3,NA,NA,NA,0,2,1,2,0,0,65.49,80,31.791702,-7.09262,7.012905,62.453,80.72851893,17.91,16.34,NA,12289000,1923000,47.53800011,3090,161.0108643,32.59354146,16,0.5174154334450463,-0.37037037037037035,-0.1689715179327334,-0.46262352194811296,NaN
Morocco,2020-04-16,2283,130,259,3,36910558,3.522027491429417e-6,8.127755749452501e-8,6.185222125333353e-5,129.85714285714286,4.714285714285714,3.2704540991844587e-6,1.27721876062825e-7,31.791702,-7.09262,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2024,127,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,1,2,NA,NA,NA,65.71,3,1,3,1,2,NA,NA,NA,2,0,NA,NA,2,0,3,NA,NA,NA,0,2,1,2,0,0,65.49,80,3,1,3,1,2,NA,NA,NA,2,0,NA,NA,2,0,3,NA,NA,NA,0,2,1,2,0,0,65.49,80,31.791702,-7.09262,7.012905,62.453,80.72851893,17.13,15.46,NA,12289000,1923000,47.53800011,3090,161.0108643,32.59354146,16,0.4533385328483092,-0.37735849056603776,-0.2414235691991113,-0.4737843520856416,NaN
Morocco,2020-04-17,2564,135,281,5,36910558,3.6574900872536252e-6,1.3546259582420833e-7,6.946521913865404e-5,159.42857142857142,4,3.3788241758438255e-6,1.0837007665936668e-7,31.791702,-7.09262,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2283,130,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,1,3,1,2,NA,NA,NA,2,0,NA,NA,2,0,3,NA,NA,NA,0,2,1,2,0,0,65.49,80,3,1,3,1,2,NA,NA,NA,2,0,NA,NA,2,0,3,NA,NA,NA,0,2,1,2,0,0,65.49,80,31.791702,-7.09262,7.012905,62.453,80.72851893,17.69,15.16,NA,12289000,1923000,47.53800011,3090,161.0108643,32.59354146,16,0.38169488877425256,-0.5254237288135593,-0.33276649067578784,-0.7453329337305155,NaN
Morocco,2020-04-18,2685,137,121,2,36910558,3.7116751255833087e-6,5.418503832968334e-8,7.274341395759988e-5,162.85714285714286,3.7142857142857144,3.4794535327418085e-6,1.0062935689798334e-7,31.791702,-7.09262,3,1,3,1,2,1,4,1,2,1,3,1,1,1,4,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,96.03,97.14,2564,135,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,1,3,1,2,NA,NA,NA,2,0,NA,NA,2,0,3,NA,NA,NA,0,2,1,2,0,0,65.49,80,3,1,3,1,2,NA,NA,NA,2,0,NA,NA,2,0,3,NA,NA,NA,0,2,1,2,0,0,65.49,80,31.791702,-7.09262,7.012905,62.453,80.72851893,17.94,15.09,NA,12289000,1923000,47.53800011,3090,161.0108643,32.59354146,16,0.3273923381193455,-0.5,-0.41190128438955537,-0.6931471805599453,NaN
Morocco,2020-04-19,2855,141,170,4,36910558,3.820045202242675e-6,1.0837007665936668e-7,7.734914221562297e-5,170.57142857142858,3.2857142857142856,3.568471809997717e-6,8.901827725590834e-8,31.791702,-7.09262,3,1,3,1,2,1,4,1,2,1,3,1,1,1,4,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,96.03,97.14,2685,137,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,1,3,1,2,NA,NA,NA,2,0,NA,NA,2,0,3,NA,NA,NA,0,2,1,2,0,0,65.49,80,3,1,3,1,2,NA,NA,NA,2,0,NA,NA,2,0,3,NA,NA,NA,0,2,1,2,0,0,65.49,80,31.791702,-7.09262,7.012905,62.453,80.72851893,16.81,14.86,NA,12289000,1923000,47.53800011,3090,161.0108643,32.59354146,16,0.28119556322217415,-0.5208333333333334,-0.4885008004631611,-0.7357067949787413,NaN
Morocco,2020-04-20,3046,143,191,2,36910558,3.8742302405723585e-6,5.418503832968334e-8,8.252381337610773e-5,183.28571428571428,2.4285714285714284,3.6342679279694753e-6,6.579611797175834e-8,31.791702,-7.09262,3,1,3,1,2,1,4,1,2,1,3,1,1,1,4,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,96.03,97.14,2855,141,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,1,3,1,2,NA,NA,NA,2,0,NA,NA,2,0,3,NA,NA,NA,0,2,1,2,0,0,65.49,80,3,1,3,1,2,NA,NA,NA,2,0,NA,NA,2,0,3,NA,NA,NA,0,2,1,2,0,0,65.49,80,31.791702,-7.09262,7.012905,62.453,80.72851893,21.17,16.8,NA,12289000,1923000,47.53800011,3090,161.0108643,32.59354146,16,0.2354662360408825,-0.6304347826086957,-0.5759376791174342,-0.995428052432879,NaN
Morocco,2020-04-21,3209,145,163,2,36910558,3.928415278902042e-6,5.418503832968334e-8,8.693989399997691e-5,188.71428571428572,2.7142857142857144,3.707804765702617e-6,7.353683773314167e-8,31.791702,-7.09262,3,1,3,1,2,1,4,1,2,1,3,1,1,1,4,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,96.03,97.14,3046,143,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,2,0,3,NA,NA,NA,NA,2,1,2,NA,NA,60.72,75.24,3,1,3,1,2,NA,NA,NA,2,0,NA,NA,2,0,3,NA,NA,NA,0,2,1,2,0,0,65.49,80,31.791702,-7.09262,7.012905,62.453,80.72851893,19.68,17.76,NA,12289000,1923000,47.53800011,3090,161.0108643,32.59354146,16,0.20812125379246899,-0.4722222222222222,-0.6357070918863827,-0.6390799592896695,NaN
Morocco,2020-04-22,3446,149,237,4,36910558,4.036785355561409e-6,1.0837007665936668e-7,9.33608210420444e-5,203.14285714285714,3.142857142857143,3.7929526830778338e-6,8.514791737521668e-8,31.791702,-7.09262,3,1,3,1,2,1,4,1,2,1,3,1,1,1,4,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,96.03,97.14,3209,145,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,1,2,NA,NA,NA,65.71,3,1,3,1,2,NA,NA,NA,2,0,NA,NA,2,0,3,NA,NA,NA,0,2,1,2,0,0,65.49,80,31.791702,-7.09262,7.012905,62.453,80.72851893,21,17.46,NA,12289000,1923000,47.53800011,3090,161.0108643,32.59354146,17,0.18805223150293962,-0.35294117647058826,-0.6842467475153124,-0.4353180712578455,NaN
Morocco,2020-04-23,3568,155,122,6,36910558,4.199340470550459e-6,1.6255511498905002e-7,9.666610838015508e-5,183.57142857142858,3.5714285714285716,3.889711680095125e-6,9.675899701729168e-8,31.791702,-7.09262,3,1,3,1,2,1,4,1,2,1,3,1,1,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,96.03,97.14,3377,149,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,1,2,NA,NA,NA,65.71,3,1,3,1,2,NA,NA,NA,2,0,NA,NA,2,0,3,NA,NA,NA,0,2,1,2,0,0,65.49,80,31.791702,-7.09262,7.012905,62.453,80.72851893,20.43,17,NA,12289000,1923000,47.53800011,3090,161.0108643,32.59354146,17,0.17340619313600233,-0.24242424242424235,-0.7227367262937676,-0.27763173659827933,NaN
Morocco,2020-04-24,3758,158,190,3,36910558,4.280618028044984e-6,8.127755749452501e-8,1.01813687021475e-4,170.57142857142858,3.2857142857142856,3.978729957351034e-6,8.901827725590834e-8,31.791702,-7.09262,3,1,3,1,2,1,4,1,2,1,3,1,1,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,96.03,97.14,3568,155,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,1,3,1,2,NA,NA,NA,2,0,NA,NA,2,0,3,NA,NA,NA,0,2,1,2,0,0,65.49,80,31.791702,-7.09262,7.012905,62.453,80.72851893,19.85,16.39,NA,12289000,1923000,47.53800011,3090,161.0108643,32.59354146,17,0.16343489017550825,-0.17857142857142858,-0.7506825455352782,-0.19671029424605427,NaN
Morocco,2020-04-25,3897,159,139,1,36910558,4.307710547209826e-6,2.709251916484167e-8,1.0557954718538798e-4,173.14285714285714,3.142857142857143,4.0638778747262505e-6,8.514791737521668e-8,31.791702,-7.09262,3,1,3,1,2,1,4,1,2,1,3,1,1,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,96.03,97.14,3758,158,3,1,3,1,2,1,4,1,2,1,3,1,1,1,4,NA,NA,NA,NA,2,1,2,NA,NA,96.03,97.14,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,1,3,1,2,NA,NA,NA,2,0,NA,NA,2,0,3,NA,NA,NA,0,2,1,2,0,0,65.49,80,31.791702,-7.09262,7.012905,62.453,80.72851893,15.74,13.66,NA,12289000,1923000,47.53800011,3090,161.0108643,32.59354146,17,0.15526240867994892,-0.15384615384615385,-0.7747827444400591,-0.1670540846631662,NaN
Morocco,2020-04-26,4065,161,168,2,36910558,4.361895585539508e-6,5.418503832968334e-8,1.1013109040508139e-4,172.85714285714286,2.857142857142857,4.1412850723400834e-06,7.740719761383334e-8,31.791702,-7.09262,3,1,3,1,2,1,4,1,2,1,3,1,1,1,4,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,96.03,97.14,3897,159,3,1,3,1,2,1,4,1,2,1,3,1,1,1,4,NA,NA,NA,NA,2,1,2,NA,NA,96.03,97.14,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,1,3,1,2,NA,NA,NA,2,0,NA,NA,2,0,3,NA,NA,NA,0,2,1,2,0,0,65.49,80,31.791702,-7.09262,7.012905,62.453,80.72851893,13.84,12.86,NA,12289000,1923000,47.53800011,3090,161.0108643,32.59354146,17,0.14886870389935786,-0.13043478260869565,-0.7944692056586722,-0.13976194237515874,NaN
Morocco,2020-04-27,4120,162,55,1,36910558,4.38898810470435e-6,2.709251916484167e-8,1.1162117895914768e-4,153.42857142857142,2.7142857142857144,4.214821910073225e-6,7.353683773314167e-8,31.791702,-7.09262,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4065,161,3,1,3,1,2,1,4,1,2,1,3,1,1,1,4,NA,NA,NA,NA,2,1,2,NA,NA,96.03,97.14,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,1,3,1,2,NA,NA,NA,2,0,NA,NA,2,0,3,NA,NA,NA,0,2,1,2,0,0,65.49,80,31.791702,-7.09262,7.012905,62.453,80.72851893,17.6,14.98,NA,12289000,1923000,47.53800011,3090,161.0108643,32.59354146,17,0.14819964372469743,0.11764705882352941,-0.7965743332104298,0.1112256351102244,-0.9294189257142927
Morocco,2020-04-28,4252,165,132,3,36910558,4.470265662198875e-6,8.127755749452501e-8,1.1519739148890678e-4,149,2.857142857142857,4.292229107687059e-6,7.740719761383334e-8,31.791702,-7.09262,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4120,162,3,1,3,1,2,1,4,1,2,1,3,1,1,1,4,NA,NA,NA,NA,2,1,2,NA,NA,96.03,97.14,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,1,3,1,2,1,NA,NA,NA,NA,NA,NA,2,0,3,NA,NA,NA,NA,2,1,2,NA,NA,60.72,75.24,31.791702,-7.09262,7.012905,62.453,80.72851893,NA,NA,NA,12289000,1923000,47.53800011,3090,161.0108643,32.59354146,17,0.14636620937950656,0.05263157894736842,-0.8023885617853748,0.05129329438755048,-1.278753600952829
Netherlands,2020-03-06,128,1,46,1,17134873,5.8360514256510686e-8,5.8360514256510686e-8,7.470145824833368e-6,18.142857142857142,0.14285714285714285,8.337216322358669e-9,8.337216322358669e-9,52.132633,5.291266,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,1,0,0,NA,NA,NA,0,0,NA,1,2,0,0,NA,3.97,4.76,82,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,2,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,0,0,0,0,52.132633,5.291266,19.196193,91.49,511.4579104,110.76,143.41,122.02,18780000,22115000,12.65300006,51260,4911.44043,12.03440807,10,NA,NA,NA,NA,NA
Netherlands,2020-03-07,188,1,60,0,17134873,5.8360514256510686e-8,0,1.0971776680224008e-5,26,0.14285714285714285,1.6674432644717337e-8,8.337216322358669e-9,52.132633,5.291266,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,1,0,0,NA,NA,NA,0,0,NA,1,2,0,0,NA,3.97,4.76,128,1,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,2,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,0,0,0,0,52.132633,5.291266,19.196193,91.49,511.4579104,105.36,167.19,119.53,18780000,22115000,12.65300006,51260,4911.44043,12.03440807,10,NA,NA,NA,NA,NA
Netherlands,2020-03-08,265,3,77,2,17134873,1.7508154276953206e-7,1.1672102851302137e-7,1.546553627797533e-5,36.42857142857143,0.42857142857142855,4.1686081611793345e-8,2.5011648967076008e-8,52.132633,5.291266,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,1,0,0,NA,NA,NA,0,0,NA,1,2,0,0,NA,3.97,4.76,188,1,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,2,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,0,0,0,0,52.132633,5.291266,19.196193,91.49,511.4579104,91.72,103.37,101.4,18780000,22115000,12.65300006,51260,4911.44043,12.03440807,10,NA,NA,NA,NA,NA
Netherlands,2020-03-09,321,3,56,0,17134873,1.7508154276953206e-7,0,1.873372507633993e-5,43.285714285714285,0.42857142857142855,6.669773057886936e-8,2.5011648967076008e-8,52.132633,5.291266,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,1,0,0,NA,NA,NA,0,2,0,1,2,0,0,NA,11.91,14.29,265,3,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,2,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,0,0,0,0,52.132633,5.291266,19.196193,91.49,511.4579104,97.44,97.6,98.01,18780000,22115000,12.65300006,51260,4911.44043,12.03440807,10,NA,NA,NA,NA,NA
Netherlands,2020-03-10,382,4,61,1,17134873,2.3344205702604274e-7,5.8360514256510686e-8,2.2293716445987082e-5,51.142857142857146,0.5714285714285714,1.0004659586830403e-7,3.3348865289434675e-8,52.132633,5.291266,0,NA,0,NA,2,0,NA,NA,0,NA,NA,NA,1,0,0,NA,NA,NA,0,2,0,1,2,0,0,NA,19.85,23.81,321,3,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,2,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,0,0,0,0,52.132633,5.291266,19.196193,91.49,511.4579104,94.05,92.04,94.36,18780000,22115000,12.65300006,51260,4911.44043,12.03440807,10,NA,NA,NA,NA,NA
Netherlands,2020-03-11,503,5,121,1,17134873,2.918025712825534e-7,5.8360514256510686e-8,2.9355338671024875e-5,66.42857142857143,0.7142857142857143,1.4173267748009738e-7,4.1686081611793345e-8,52.132633,5.291266,0,NA,0,NA,2,0,NA,NA,0,NA,NA,NA,1,0,0,NA,NA,NA,0,2,0,1,2,0,0,NA,19.85,23.81,382,4,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,2,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,0,0,0,0,52.132633,5.291266,19.196193,91.49,511.4579104,92.55,99.58,90.51,18780000,22115000,12.65300006,51260,4911.44043,12.03440807,11,NA,NA,NA,NA,NA
Netherlands,2020-03-12,503,5,0,0,17134873,2.918025712825534e-7,0,2.9355338671024875e-5,60.142857142857146,0.7142857142857143,1.8341875909189072e-7,4.1686081611793345e-8,52.132633,5.291266,1,1,1,1,2,1,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,2,1,1,1,0,0,NA,33.86,42.86,503,5,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,2,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,2,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,0,0,0,0,52.132633,5.291266,19.196193,91.49,511.4579104,79.19,90.87,77.33,18780000,22115000,12.65300006,51260,4911.44043,12.03440807,11,NA,NA,NA,NA,NA
Netherlands,2020-03-13,806,10,303,5,17134873,5.836051425651068e-7,2.918025712825534e-7,4.703857449074761e-5,96.85714285714286,1.2857142857142858,2.5845370599311874e-7,7.503494690122802e-8,52.132633,5.291266,1,1,1,1,2,1,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,2,1,1,1,0,0,NA,33.86,42.86,614,5,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,1,0,0,NA,NA,NA,0,0,NA,1,2,0,3.97,4.76,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,2,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,0,0,0,0,52.132633,5.291266,19.196193,91.49,511.4579104,72.71,92.53,69.44,18780000,22115000,12.65300006,51260,4911.44043,12.03440807,11,3.4339872044851463,8,1.4771212547196624,2.1972245773362196,0.9030899869919435
Netherlands,2020-03-14,962,12,156,2,17134873,7.003261710781283e-7,1.1672102851302137e-7,5.6142814714763276e-5,110.57142857142857,1.5714285714285714,3.5016308553906413e-7,9.170937954594536e-8,52.132633,5.291266,1,1,1,1,2,1,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,2,1,1,1,0,0,NA,33.86,42.86,804,5,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,1,0,0,NA,NA,NA,0,0,NA,1,2,0,3.97,4.76,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,2,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,1,0,0,0,0,52.132633,5.291266,19.196193,91.49,511.4579104,64.97,99.74,61.84,18780000,22115000,12.65300006,51260,4911.44043,12.03440807,11,3.044522437723423,10,1.3010299956639813,2.3978952727983707,1
