COUNTRY,X1,Date,Total_Case_Country,Total_Death_Country,New_Case_Country,New_Death_Country,Population,Total_Case_Rate,Total_Mortality_Rate,New_Case_Rate,New_Mortality_Rate,RollingAverage_New_Case_Country,RollingAverage_New_Death_Country,RollingAverage_New_Case_Rate,RollingAverage_New_Mortality_Rate,Total_Case_Rate_Growth,Total_Mortality_Rate_Growth,New_Case_Rate_Growth,New_Mortality_Rate_Growth,C1_School.closing,C2_Workplace.closing,C3_Cancel.public.events,C4_Restrictions.on.gatherings,C5_Close.public.transport,C6_Stay.at.home.requirements,C7_Restrictions.on.internal.movement,C8_International.travel.controls,E1_Income.support,E2_Debt.contract.relief,E3_Fiscal.measures,H1_Public.information.campaigns,H2_Testing.policy,H3_Contact.tracing,H4_Emergency.investment.in.healthcare,H5_Investment.in.vaccines,M1_Wildcard,StringencyIndex,LegacyStringencyIndex,Oxford_Cases,Oxford_Deaths,Latitude,Longitude,prop65,propurban,popdensity,driving,walking,transit,arrivals,departures,vul_emp,GNI,health_exp,pollution,EIU_Democracy,freedom_house,cellular_sub,milex,milper,irst,pec,cinc,endocrine_deaths,blood_pressure_deaths,respiratory_deaths,govt_accountability,political_stability,govt_effectiveness,regulatory_quality,rule_of_law,control_of_corruption,isocode,patience,risktaking,posrecip,negrecip,altruism,trust,wm.trust,respiratory_deaths_rate
Mexico,4066,2020-01-25,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,132.98,136.68,97.91,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4067,2020-01-26,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,91.64,90.47,76.61,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4068,2020-01-27,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,95.34,97.69,95.72,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4069,2020-01-28,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,95.59,97,96.48,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4070,2020-01-29,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,97.85,97.43,96.5,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4071,2020-01-30,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,103.95,103.85,98.53,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4072,2020-01-31,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,131.82,125.87,111.68,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4073,2020-02-01,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,138.16,136.75,93.02,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4074,2020-02-02,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,97.29,98.29,68.97,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4075,2020-02-03,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,92.83,84.11,77.51,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4076,2020-02-04,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,97.7,98.39,94.93,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4077,2020-02-05,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,96.65,97.86,96.12,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4078,2020-02-06,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,102.16,104.94,99.74,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4079,2020-02-07,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,123.82,125.62,111.23,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4080,2020-02-08,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,132.78,135.29,101.97,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4081,2020-02-09,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,91.93,90.55,79.59,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4082,2020-02-10,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,98.9,99,96.97,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4083,2020-02-11,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,101.42,102.93,97.32,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4084,2020-02-12,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,103.35,105.61,98.71,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4085,2020-02-13,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,114.35,115.16,103.8,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4086,2020-02-14,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,152.62,152.47,115.75,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4087,2020-02-15,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,148.02,154.55,106.37,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4088,2020-02-16,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,103.95,107,82.76,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4049,2020-02-17,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,104.15,108.47,99.33,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4090,2020-02-18,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,103.08,105.64,98.87,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4091,2020-02-19,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,104.29,106.04,99.54,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4092,2020-02-20,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,109.57,113.14,101.83,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4093,2020-02-21,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,135.59,138.41,118.52,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4094,2020-02-22,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,146.51,155.14,118.07,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4095,2020-02-23,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,104.9,109.27,89.77,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4096,2020-02-24,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,101.38,103.58,98.62,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4097,2020-02-25,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,99.87,101.79,97.37,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4098,2020-02-26,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,100.1,100.35,94.41,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4099,2020-02-27,0,0,0,0,128932753,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,103.94,108.48,101.61,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4100,2020-02-28,1,0,1,0,128932753,7.75598E-09,0,7.75598E-09,0,0.142857143,0,1.108E-09,0,Inf,,Inf,,0,0,0,,0,,0,1,,,0,0,0,1,0,0,,2.78,2.86,0,0,23.634501,-102.552784,7.223685,80.156,64.91462641,131.15,132.13,113.27,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4101,2020-02-29,4,0,3,0,128932753,3.10239E-08,0,2.32679E-08,0,0.571428571,0,4.43199E-09,0,Inf,,Inf,,0,0,0,,0,,0,1,,,0,0,0,1,0,0,,2.78,2.86,2,0,23.634501,-102.552784,7.223685,80.156,64.91462641,141.72,145.41,103.91,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4089,2020-03-01,5,0,1,0,128932753,3.87799E-08,0,7.75598E-09,0,0.714285714,0,5.53999E-09,0,Inf,,Inf,,0,0,0,,0,,0,1,,,0,0,0,1,0,0,,2.78,2.86,4,0,23.634501,-102.552784,7.223685,80.156,64.91462641,96.36,96.7,76.32,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4130,2020-03-02,5,0,0,0,128932753,3.87799E-08,0,0,0,0.714285714,0,5.53999E-09,0,Inf,,Inf,,0,0,0,,0,,0,1,,,0,0,0,1,0,0,,2.78,2.86,5,0,23.634501,-102.552784,7.223685,80.156,64.91462641,94.55,100.09,93,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4131,2020-03-03,5,0,0,0,128932753,3.87799E-08,0,0,0,0.714285714,0,5.53999E-09,0,Inf,,Inf,,0,0,0,,0,,0,1,,,0,0,0,1,0,0,,2.78,2.86,,,23.634501,-102.552784,7.223685,80.156,64.91462641,96.33,101.21,95.62,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4105,2020-03-04,5,0,0,0,128932753,3.87799E-08,0,0,0,0.714285714,0,5.53999E-09,0,Inf,,Inf,,0,0,0,,0,,0,1,,,0,0,0,1,0,0,,2.78,2.86,,,23.634501,-102.552784,7.223685,80.156,64.91462641,98.55,102.31,94.23,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4106,2020-03-05,5,0,0,0,128932753,3.87799E-08,0,0,0,0.714285714,0,5.53999E-09,0,Inf,,Inf,,0,0,0,,0,,0,1,,,0,0,0,1,0,0,,2.78,2.86,,,23.634501,-102.552784,7.223685,80.156,64.91462641,103.76,108.38,97.72,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4107,2020-03-06,6,0,1,0,128932753,4.65359E-08,0,7.75598E-09,0,0.714285714,0,5.53999E-09,0,1.791759469,,1.609437912,,0,0,0,,0,,0,1,,,0,0,0,1,0,0,,2.78,2.86,,,23.634501,-102.552784,7.223685,80.156,64.91462641,129.77,131.06,111.96,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4108,2020-03-07,6,0,0,0,128932753,4.65359E-08,0,0,0,0.285714286,0,2.21599E-09,0,0.405465108,,-0.693147181,,0,0,0,,0,,0,1,,,0,0,0,1,0,0,,2.78,2.86,,,23.634501,-102.552784,7.223685,80.156,64.91462641,142.61,144.5,103.79,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4109,2020-03-08,7,0,1,0,128932753,5.42919E-08,0,7.75598E-09,0,0.285714286,0,2.21599E-09,0,0.336472237,,-0.916290732,,0,0,0,,0,,0,1,,,0,0,0,1,0,0,,2.78,2.86,,,23.634501,-102.552784,7.223685,80.156,64.91462641,96.45,105.88,76.99,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4110,2020-03-09,7,0,0,0,128932753,5.42919E-08,0,0,0,0.285714286,0,2.21599E-09,0,0.336472237,,-0.916290732,,0,0,0,,0,,0,1,,,0,0,0,1,0,0,,2.78,2.86,7,0,23.634501,-102.552784,7.223685,80.156,64.91462641,82.96,87.91,74.38,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
Mexico,4111,2020-03-10,7,0,0,0,128932753,5.42919E-08,0,0,0,0.285714286,0,2.21599E-09,0,0.336472237,,-0.916290732,,0,0,0,,0,,0,1,,,0,0,0,1,0,0,,2.78,2.86,,,23.634501,-102.552784,7.223685,80.156,64.91462641,98.22,101.1,93.47,41313000,19748000,26.93200016,9180,494.6776428,20.92111579,6.09,62,95.2316028,5237000,280,18073,254990,0.0150392,,19729,170447,-0.01,-0.57,-0.15,0.15,-0.67,-0.86,MEX,-0.108428106,-0.13891679,-1.037981153,-0.11464946,-0.813088715,-0.357072085,-0.342675102,0.000440661
