iso_o,iso_d,contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces
MDV,BRN,0,0,0,0,1,0,0,0,4604.4468,4604.4468,4594.881728674316,4594.328488622634
MDV,BTN,0,0,0,0,0,0,0,0,3122.322,3122.322,3161.057444774628,3148.272658464606
MDV,BWA,0,0,0,0,1,0,0,0,6064.1914,6064.1914,5939.511690876388,5933.234088419864
MDV,CAF,0,0,0,0,0,0,0,0,6086.3979,6086.3979,6091.902984889984,6085.422889322989
MDV,CAN,0,0,0,0,0,0,0,0,14056.745,13726.191,13891.51145040359,13882.58365893276
MDV,CCK,0,0,0,0,0,0,0,0,3181.188,3181.188,,
MDV,CHE,0,0,0,0,0,0,0,0,7874.6729,7874.6729,7888.181023931122,7883.739237831853
MDV,CHL,0,0,0,0,0,0,0,0,15088.621,15088.621,15060.15140242462,15053.56975724001
MDV,CHN,0,0,0,0,0,0,0,0,5862.3594,5862.3594,5747.519979788971,5663.689943941498
MDV,CIV,0,0,0,0,0,0,0,0,8589.6494,8720.6172,8647.843033345413,8646.289673530209
MDV,CMR,0,0,0,0,0,0,0,0,6876.3472,6876.3472,6872.274270961379,6866.142353013777
MDV,COG,0,0,0,0,0,0,0,0,6542.5527,6542.5527,6643.391157326508,6638.301599327115
MDV,COK,0,0,0,0,0,0,0,0,13984.878,13984.878,13987.54671520843,13986.44892037408
MDV,COL,0,0,0,0,0,0,0,0,16400.627,16400.627,16325.95577638397,16324.12004127108
MDV,COM,0,0,0,0,0,0,0,0,3779.0151,3779.0151,3713.543685372353,3709.714003844206
MDV,CPV,0,0,0,0,0,0,0,0,10644.103,10644.103,10693.56430972137,10692.64742407131
MDV,CRI,0,0,0,0,0,0,0,0,17086.906,17086.906,17103.57641942215,17102.68321170637
MDV,CUB,0,0,0,0,0,0,0,0,16023.498,16023.498,15927.00865867844,15923.92121285778
MDV,CXR,0,0,0,0,1,0,0,0,3925.3696,3925.3696,,
MDV,CYM,0,0,0,0,1,0,0,0,16238.484,16238.484,16261.61593242569,16260.07242234935
MDV,CYP,0,0,0,0,1,0,0,0,5373.7822,5373.7822,5398.77134694786,5393.481671763077
MDV,CZE,0,0,0,0,0,0,0,0,7497.2539,7497.2539,7452.917807064438,7446.219024808654
MDV,DEU,0,0,0,0,0,0,0,0,8042.1357,7664.6528,7886.070309456253,7878.167290688518
MDV,DJI,0,0,0,0,0,0,0,0,3440.05,3440.05,3448.995948579216,3447.367159801519
MDV,DMA,0,0,0,0,1,0,0,0,14607.518,14607.518,14608.72981142883,14608.09733221801
MDV,DNK,0,0,0,0,0,0,0,0,7847.2275,7847.2275,7962.016133240509,7956.123760663921
MDV,DOM,0,0,0,0,0,0,0,0,15280.159,15280.159,15310.38964540253,15309.2511948716
MDV,DZA,0,0,0,0,0,0,0,0,8003.8467,8003.8467,7983.27532855072,7973.336520665533
MDV,ECU,0,0,0,0,0,0,0,0,16886.141,16886.141,16981.86398437958,16981.34905437777
MDV,EGY,0,0,0,0,0,0,0,0,5285.3076,5285.3076,5324.07413894844,5317.827202776183
MDV,ERI,0,0,0,0,1,0,0,0,3984.0103,3984.0103,3937.269106201362,3929.033157476026
MDV,ESH,0,0,0,0,0,0,0,0,9474.0654,9474.0654,9514.898744803619,9512.056961480959
MDV,ESP,0,0,0,0,0,0,0,0,8631.4805,8631.4805,8581.07748935585,8567.926338072817
MDV,EST,0,0,0,0,0,0,0,0,7411.0874,7411.0874,7397.569947728729,7390.806868761134
MDV,ETH,0,0,0,0,0,0,0,0,3865.4385,3865.4385,3869.112598542786,3864.729485463031
MDV,FIN,0,0,0,0,0,0,0,0,7445.9932,7445.9932,7568.930727978897,7561.35719375082
MDV,FJI,0,0,0,0,1,0,0,0,11741.341,11741.341,11720.34409594726,11719.567684398
MDV,FLK,0,0,0,0,1,0,0,0,13101.984,13101.984,13037.54419946823,13032.92388456095
MDV,FRA,0,0,0,0,0,0,0,0,8294.1777,8294.1777,8228.799083272552,8219.013505093664
MDV,FRO,0,0,0,0,0,0,0,0,9098.3486,9098.3486,9141.921258929444,9137.281049769044
MDV,FSM,0,0,0,0,0,0,0,0,9386.0322,9386.0322,8827.310064407729,8777.805754163375
MDV,GAB,0,0,0,0,0,0,0,0,7133.5366,7133.5366,7058.292871450424,7055.18619320615
MDV,GBR,0,0,0,1,0,0,1,0,8525.0889,8525.0889,8658.08187186203,8652.479074525232
MDV,GEO,0,0,0,0,0,0,0,0,5057.2871,5057.2871,5175.377308923721,5165.432903876604
MDV,GHA,0,0,0,0,1,0,0,0,8171.5288,8171.5288,8206.889222306441,8206.026207263185
MDV,GIB,0,0,0,0,1,0,0,0,8738.9111,8738.9111,8759.632886199188,8757.423682770344
MDV,GIN,0,0,0,0,0,0,0,0,9850.8994,9850.8994,9516.466176876067,9512.76406035366
MDV,GLP,0,0,0,0,0,0,0,0,14615.718,14615.718,14595.68501755829,14594.98102063493
MDV,GMB,0,0,0,0,1,0,0,0,9921.6162,9921.6162,9888.058386857605,9887.090592005243
MDV,GNB,0,0,0,0,0,0,0,0,9825.6641,9825.6641,9804.667248451233,9804.228237591442
MDV,GNQ,0,0,0,0,0,0,0,0,7178.2314,7178.2314,7103.365205651474,7102.246835827352
MDV,GRC,0,0,0,0,0,0,0,0,6282.4595,6282.4595,6346.482275082779,6340.815989839311
MDV,GRD,0,0,0,0,1,0,0,0,14758.218,14758.218,14752.29039214783,14751.8347152015
MDV,GRL,0,0,0,0,0,0,0,0,11203.26,11203.26,11074.98590584946,11065.38487528827
MDV,GTM,0,0,0,0,0,0,0,0,17295.176,17295.176,17331.67005250702,17329.82133651483
MDV,GUF,0,0,0,0,0,0,0,0,13923.503,13923.503,13967.05168938293,13966.30001543626
MDV,GUY,0,0,0,0,1,0,0,0,14524.382,14524.382,14512.84759170227,14512.57270257741
MDV,HKG,0,0,0,0,1,0,0,0,4822.2314,4822.2314,4866.347692348862,4863.507734602364
MDV,HND,0,0,0,0,0,0,0,0,17090.133,17090.133,17067.57508481369,17065.84416933582
MDV,HRV,0,0,0,0,0,0,0,0,7212.8467,7212.8467,7204.098322043228,7198.523908844864
MDV,HTI,0,0,0,0,0,0,0,0,15511.7,15511.7,15526.06575457306,15524.86493158701
MDV,HUN,0,0,0,0,0,0,0,0,7071.4243,7071.4243,7086.062308491134,7080.379436784155
MDV,IDN,0,0,0,0,0,0,0,0,3872.3975,3872.3975,4019.170246714782,3933.342675578515
MDV,IND,0,0,0,0,1,0,0,0,2750.0044,2750.0044,2131.143712183189,1940.511737708915
MDV,IRL,0,0,0,0,0,0,0,0,8962.4707,8962.4707,9038.959080569077,9034.629206501875
MDV,IRN,0,0,0,0,0,0,0,0,4172.5781,4172.5781,4127.563539389992,4089.467666536989
MDV,IRQ,0,0,0,0,0,0,0,0,4427.6128,4427.6128,4449.544750723648,4431.928659407155
MDV,ISL,0,0,0,0,0,0,0,0,9862.5156,9862.5156,9881.695075769043,9876.7709334267
MDV,ISR,0,0,0,0,1,0,0,0,5089.3149,5089.3149,5103.610082339859,5098.479870296211
MDV,ITA,0,0,0,0,0,0,0,0,7330.8125,7330.8125,7428.447832830429,7415.686612295867
MDV,JAM,0,0,0,0,1,0,0,0,15945.208,15945.208,15976.05913356399,15974.78683273442
MDV,JOR,0,0,0,0,1,0,0,0,4986.4961,4986.4961,5017.303616292572,5012.033307434484
MDV,JPN,0,0,0,0,0,0,0,0,7611.8745,7611.8745,7460.626797545242,7444.08219018728
MDV,KAZ,0,0,0,0,0,0,0,0,4363.5005,5234.7422,4998.848080353165,4942.414988235442
MDV,KEN,0,0,0,0,1,0,0,0,4119.2788,4119.2788,4079.545323783302,4073.245851472636
MDV,KGZ,0,0,0,0,0,0,0,0,4312.4448,4312.4448,4291.547120207214,4276.621892222175
MDV,KHM,0,0,0,0,0,0,0,0,3560.9282,3560.9282,3571.123176915169,3568.037557654775
MDV,KIR,0,0,0,0,1,0,0,0,11080.137,11080.137,11215.05330172043,11189.06003132123
MDV,KNA,0,0,0,0,1,0,0,0,14661.014,14661.014,14238.49596399765,11945.33961523859
MDV,KOR,0,0,0,0,0,0,0,0,6570.5161,6570.5161,6630.914060630798,6626.888812382223
MDV,KWT,0,0,0,0,1,0,0,0,3879.4326,3879.4326,3907.87259370842,3899.713671921043
MDV,LAO,0,0,0,0,0,0,0,0,3528.5164,3528.5164,3680.780141253853,3673.859091563659
MDV,LBN,0,0,0,0,0,0,0,0,5131.167,5131.167,5156.30817456398,5150.859733116997
MDV,LBR,0,0,0,0,0,0,0,0,9329.335,9329.335,9272.704908429336,9271.464774538072
MDV,LBY,0,0,0,0,0,0,0,0,7009.4287,7009.4287,6760.629844696427,6740.758763601672
MDV,LCA,0,0,0,0,1,0,0,0,14613.925,14613.925,14618.1365033989,14617.59375055284
MDV,LKA,0,0,0,0,1,0,0,0,772.164,772.164,894.324788395977,870.4298842052074
MDV,LSO,0,0,0,0,1,0,0,0,6159.3672,6159.3672,6101.994309560394,6097.813418690935
MDV,LTU,0,0,0,0,0,0,0,0,7083.418,7083.418,7232.352358858871,7225.264851991622
MDV,LUX,0,0,0,0,0,0,0,0,8043.0645,8043.0645,8083.340989142608,8079.232257539735
MDV,LVA,0,0,0,0,0,0,0,0,7287.1279,7287.1279,7314.58199378128,7307.710873724282
MDV,MAC,0,0,0,0,0,0,0,0,4764.8413,4764.8413,,
MDV,MAR,0,0,0,0,0,0,0,0,8864.8037,8864.8037,8876.323373833848,8871.776024900946
MDV,MDA,0,0,0,0,0,0,0,0,6400.624,6400.624,6447.140759745025,6440.881707156308
MDV,MDG,0,0,0,0,0,0,0,0,3829.9446,3829.9446,3806.075341320228,3783.289820375965
MDV,MDV,0,0,0,0,0,0,0,0,6.4929481,6.4929481,250.4110011278629,74.37854256545913
MDV,MEX,0,0,0,0,0,0,0,0,17287.922,17287.922,17059.21461219101,17043.18170902704
MDV,MHL,0,0,0,0,0,0,0,0,10810.482,10810.482,10693.60810529251,10690.47612108372
MDV,MKD,0,0,0,0,0,0,0,0,6641.5591,6641.5591,6658.175262776183,6653.525988949956
MDV,MLI,0,0,0,0,0,0,0,0,8988.3105,8988.3105,8894.554646245193,8888.173751140988
MDV,MLT,0,0,0,0,1,0,0,0,6972.2852,6972.2852,7001.461886823654,6998.327478679837
MDV,MMR,0,0,0,0,1,0,0,0,2848.4553,2848.4553,2980.472675104523,2968.788621061742
MDV,MNG,0,0,0,0,0,0,0,0,5816.0435,5816.0435,5816.527907360458,5801.959495900764
MDV,MNP,0,0,0,0,0,0,0,0,7993.9438,7993.9438,8017.963066140747,8017.399210584123
MDV,MOZ,0,0,0,0,0,0,0,0,5537.2451,5537.2451,5002.172762140274,4947.375380607418
MDV,MRT,0,0,0,0,0,0,0,0,9812.7881,9812.7881,9697.345605899047,9691.058936723162
MDV,MSR,0,0,0,0,1,0,0,0,14635.855,14635.855,,
MDV,MTQ,0,0,0,0,0,0,0,0,14603.129,14603.129,14599.56432046661,14598.98116623765
MDV,MUS,0,0,0,0,1,0,0,0,3222.0593,3222.0593,3174.888348888397,3161.823577096469
MDV,MWI,0,0,0,0,1,0,0,0,4820.0942,4820.0942,4746.533360060501,4743.846700408338
MDV,MYS,0,0,0,0,1,0,0,0,3137.906,3137.906,3420.258865153694,3348.080058301683
MDV,NAM,0,0,0,0,0,0,0,0,6808.0234,6808.0234,6751.534117242812,6742.256229458394
MDV,NCL,0,0,0,0,0,0,0,0,10499.285,10499.285,10470.97909621201,10469.66241838253
MDV,NER,0,0,0,0,0,0,0,0,7895.5952,7895.5952,7577.820823746109,7563.403244822942
MDV,NFK,0,0,0,0,0,0,0,0,10679.333,10679.333,10673.86408695221,10672.62291988818
MDV,NGA,0,0,0,0,1,0,0,0,7756.3057,7341.1504,7503.451419519043,7493.635682413368
MDV,NIC,0,0,0,0,0,0,0,0,17154.609,17154.609,17148.08988431931,17146.69506741329
MDV,NIU,0,0,0,0,0,0,0,0,12965.826,12965.826,12962.71238792343,12962.18552052405
MDV,NLD,0,0,0,0,0,0,0,0,8206.1943,8206.1943,8219.449852270507,8214.915961938634
MDV,NOR,0,0,0,0,0,0,0,0,8127.0791,8127.0791,8254.663554165649,8247.825242993842
MDV,NPL,0,0,0,0,0,0,0,0,2905.1809,2905.1809,2936.010756256294,2920.646254619046
MDV,NRU,0,0,0,0,1,0,0,0,10404.197,10404.197,10418.21664279251,10418.1540526541
MDV,NZL,0,0,0,0,0,0,0,0,11241.422,11241.422,11229.5669600029,11225.55962003675
MDV,OMN,0,0,0,0,0,0,0,0,2687.8538,2687.8538,2764.698879218864,2748.639944415162
MDV,PAK,0,0,0,0,1,0,0,0,3283.5081,3283.5081,2870.35396952877,2809.585135579466
MDV,PAL,0,0,0,0,1,0,0,0,5086.4258,5086.4258,5094.791008574676,5089.737212342673
MDV,PAN,0,0,0,0,0,0,0,0,16697.971,16697.971,16769.04342748184,16767.63214383746
MDV,PCN,0,0,0,0,1,0,0,0,16605.842,16605.842,,
MDV,PER,0,0,0,0,0,0,0,0,16670.91,16670.91,16592.29730831299,16586.0934066606
MDV,PHL,0,0,0,0,0,0,0,0,5332.0381,5332.0381,5436.78406713562,5432.47428334021
MDV,PLW,0,0,0,0,0,0,0,0,6761.6128,6761.6128,6786.173369071579,6785.891223188569
MDV,PNG,0,0,0,0,0,0,0,0,8307.1426,8307.1426,8287.449388965226,8277.786815430598
MDV,POL,0,0,0,0,0,0,0,0,7186.3564,7186.3564,7300.261922482299,7292.374015980233
MDV,PRI,0,0,0,0,0,0,0,0,14939.418,14939.418,14967.81603461685,14966.81827369057
MDV,PRK,0,0,0,0,0,0,0,0,6533.1333,6533.1333,6665.722613589477,6658.352152971363
MDV,PRT,0,0,0,0,0,0,0,0,9084.7061,9084.7061,9123.202912729263,9118.492231108432
MDV,PRY,0,0,0,0,0,0,0,0,14317.192,14317.192,14206.46377031097,14204.64768351633
MDV,PYF,0,0,0,0,0,0,0,0,15115.656,15115.656,15100.26996272736,15099.52249316107
MDV,QAT,0,0,0,0,1,0,0,0,3316.7092,3316.7092,3361.401792061043,3352.321494365181
MDV,REU,0,0,0,0,0,0,0,0,3409.4207,3409.4207,3376.222556503296,3364.548320730827
MDV,ROM,0,0,0,0,0,0,0,0,6428.3735,6428.3735,6567.87665300293,6558.636172946639
MDV,RUS,0,0,0,0,0,0,0,0,6563.1143,6563.1143,6354.274319990539,6309.009966622514
MDV,RWA,0,0,0,0,0,0,0,0,4874.625,4874.625,4875.510359374618,4874.989767273888
MDV,SAU,0,0,0,0,0,0,0,0,3655.8867,3655.8867,3947.472154392814,3916.335319904199
MDV,SDN,0,0,0,0,1,0,0,0,4653.2803,4653.2803,4688.700869436836,4671.500220797516
MDV,SEN,0,0,0,0,0,0,0,0,9998.3223,9998.3223,9941.265205096435,9940.141903437721
MDV,SGP,0,0,0,0,1,0,0,0,3392.5757,3392.5757,3410.838504717255,3410.535375205488
MDV,SHN,0,0,0,0,1,0,0,0,8989.9873,8989.9873,9275.873622977828,9256.428964230668
MDV,SLB,0,0,0,0,1,0,0,0,9708.2031,9708.2031,9690.407574628449,9688.62459867848
MDV,SLE,0,0,0,0,1,0,0,0,9591.5137,9591.5137,9512.233317122649,9511.013924007793
MDV,SLV,0,0,0,0,0,0,0,0,17273.57,17273.57,17291.70963264618,17290.16995506431
MDV,SMR,0,0,0,0,0,0,0,0,7401.0654,7401.0654,7433.368480726242,7429.441524598301
MDV,SOM,0,0,0,0,1,0,0,0,3133.5151,3133.5151,3187.690763064575,3180.496866744269
MDV,SPM,0,0,0,0,0,0,0,0,12528.37,12528.37,12556.60824881363,12553.71056890683
MDV,STP,0,0,0,0,0,0,0,0,7434.7178,7434.7178,7423.108137319565,7422.980161201084
MDV,SUR,0,0,0,0,0,0,0,0,14223.958,14223.958,14120.6382513382,13553.49174595925
MDV,SVK,0,0,0,0,0,0,0,0,7230.2061,7230.2061,7165.369156896973,7159.207793098119
MDV,SVN,0,0,0,0,0,0,0,0,7329.4546,7329.4546,7345.40251613884,7340.901291934681
MDV,SWE,0,0,0,0,0,0,0,0,7726.6445,7726.6445,7861.623878257751,7855.108825601596
MDV,SWZ,0,0,0,0,1,0,0,0,5682.6123,5682.6123,5621.62523959465,5617.477210059977
MDV,SYC,0,0,0,0,1,0,0,0,2228.1985,2228.1985,2202.053028404522,2198.043020968461
MDV,SYR,0,0,0,0,0,0,0,0,5045.3882,5045.3882,5113.16083804245,5105.861614535148
MDV,TCA,0,0,0,0,1,0,0,0,15235.232,15235.232,15260.99603768082,15259.69036266387
MDV,TCD,0,0,0,0,0,0,0,0,6492.521,6492.521,6353.328000465011,6347.199924290045
MDV,TGO,0,0,0,0,0,0,0,0,7991.5098,7991.5098,7998.636032714081,7998.351905818975
MDV,THA,0,0,0,0,0,0,0,0,3152.9685,3152.9685,3212.699734684372,3206.796090058755
MDV,TJK,0,0,0,0,0,0,0,0,3864.5037,3864.5037,3936.238314141655,3920.747209910836
MDV,TKL,0,0,0,0,0,0,0,0,12783.757,12783.757,12842.51025549088,12842.1163911482
MDV,TKM,0,0,0,0,0,0,0,0,4060.3354,4060.3354,4171.799979189682,4152.244786648846
MDV,TMP,0,0,0,0,0,0,0,0,5954.5884,5954.5884,5968.95664308815,5967.96333303645
MDV,TON,0,0,0,0,1,0,0,0,12393.428,12393.428,12410.07298253708,12409.25090145204
MDV,TTO,0,0,0,0,1,0,0,0,14781.207,14781.207,14774.89354793243,14774.50973933555
MDV,TUN,0,0,0,0,0,0,0,0,7372.8062,7372.8062,7369.766506809616,7366.462087385727
MDV,TUR,0,0,0,0,0,0,0,0,6038.772,5693.7754,5775.84417914772,5748.699986459806
MDV,TUV,0,0,0,0,1,0,0,0,11814.805,11814.805,11740.94024325409,11739.43199206724
MDV,TWN,0,0,0,0,0,0,0,0,5634.0913,5634.0913,5601.318490524292,5597.755935269385
MDV,TZA,0,0,0,0,1,0,0,0,3988.8677,4347.5171,4206.719365515518,4184.109802362467
MDV,UGA,0,0,0,0,1,0,0,0,4565.7354,4565.7354,4566.28456823101,4563.915219026157
MDV,UKR,0,0,0,0,0,0,0,0,6521.9341,6521.9341,6304.037460285186,6286.522733306358
MDV,URY,0,0,0,0,0,0,0,0,13832.372,13832.372,13820.18490524368,13817.79110574018
MDV,USA,0,0,0,0,0,0,0,0,14037.782,14363.628,14994.44293152084,14949.65129215083
MDV,UZB,0,0,0,0,0,0,0,0,4150.9438,4150.9438,4168.8570844038,4152.430516954615
MDV,VCT,0,0,0,0,1,0,0,0,14668.174,14668.174,14670.20797639999,14669.70705850277
MDV,VEN,0,0,0,0,0,0,0,0,15348.952,15348.952,15452.91300653686,15447.53456613729
MDV,VGB,0,0,0,0,1,0,0,0,14794.176,14794.176,14803.2553363411,14802.36280726506
MDV,VNM,0,0,0,0,0,0,0,0,3972.8208,3972.8208,3887.678455243492,3879.441230811286
MDV,VUT,0,0,0,0,1,0,0,0,10669.699,10669.699,10629.52322596283,10628.66539821093
MDV,WLF,0,0,0,0,0,0,0,0,12324.282,12324.282,12330.89885300598,12330.62758381947
MDV,WSM,0,0,0,0,0,0,0,0,11021.439,11021.439,12795.1831676384,12794.85064975653
MDV,YEM,0,0,0,0,1,0,0,0,3435.261,3435.261,3398.2773068964,3389.385882888937
MDV,YUG,0,0,0,0,0,0,0,0,6844.5186,6844.5186,6837.079513996506,6831.568344385204
MDV,ZAF,0,0,0,0,0,0,0,0,7153.6167,5905.1284,6173.065153412628,6135.684735368729
MDV,ZAR,0,0,0,0,0,0,0,0,6536.1851,6536.1851,6022.69411582222,5964.911518489411
MDV,ZMB,0,0,0,0,1,0,0,0,5437.7056,5437.7056,5349.405512027359,5342.931818716766
MDV,ZWE,0,0,0,0,1,0,0,0,5259.9536,5259.9536,5325.493025823975,5318.523174869336
MEX,ABW,0,1,0,0,0,0,0,0,3197.7773,3197.7773,3516.020733005524,3433.252094361465
MEX,AFG,0,0,0,0,0,0,0,0,13906.068,13906.068,13588.66532155456,13572.40492111317
MEX,AGO,0,0,0,0,0,0,0,0,12685.997,12685.997,13000.2736036438,12981.08516011217
MEX,AIA,0,0,0,0,0,0,0,0,3798.6379,3798.6379,4039.305515312958,3981.304383891454
MEX,ALB,0,0,0,0,0,0,0,0,10807.118,10807.118,10737.2143130722,10732.36737727921
MEX,AND,0,1,1,0,0,0,0,0,9404.5283,9404.5283,9366.990185947418,9361.96879978268
MEX,ANT,0,1,0,0,0,0,0,0,3333.8708,3333.8708,3698.547468529892,3616.075184574806
MEX,ARE,0,0,0,0,0,0,0,0,14372.352,14372.352,14184.51539944611,14177.06869755196
MEX,ARG,0,1,1,0,0,0,0,0,7397.6514,7397.6514,7533.98598147583,7460.572054947658
MEX,ARM,0,0,0,0,0,0,0,0,12406.085,12406.085,12232.21447796173,12224.33448651992
MEX,ATG,0,0,0,0,0,0,0,0,3946.3015,3946.3015,4189.173112561035,4131.571525994045
MEX,AUS,0,0,0,0,0,0,0,0,12985.175,13185.671,13430.11280594025,13362.18165055567
MEX,AUT,0,0,0,0,0,0,0,0,10163.511,10163.511,10003.11341624603,9996.638633908755
MEX,AZE,0,0,0,0,0,0,0,0,12647.819,12647.819,12408.27883747864,12399.00884732577
MEX,BDI,0,0,0,0,0,0,0,0,14163.707,14163.707,14327.21809282379,14318.73357086998
MEX,BEL,0,0,0,0,0,0,0,0,9259.3525,9259.3525,9163.23490710144,9157.327082016236
MEX,BEN,0,0,0,0,0,0,0,0,10994.801,11018.356,11076.95722222595,11062.87253962161
MEX,BFA,0,0,0,0,0,0,0,0,10331.145,10331.145,10430.62651752243,10416.20656851779
MEX,BGD,0,0,0,0,0,0,0,0,15124.74,15124.74,14773.485754216,14747.48379005302
MEX,BGR,0,0,0,0,0,0,0,0,10957.551,10957.551,10950.75989723968,10944.63671673279
MEX,BHR,0,0,0,0,0,0,0,0,13998.635,13998.635,13840.46389992981,13834.32376381526
MEX,BHS,0,0,0,0,0,0,0,0,2332.6165,2332.6165,2511.912021305656,2436.904408885493
MEX,BIH,0,0,0,0,0,0,0,0,10557.362,10557.362,10412.7794355278,10407.24699355474
MEX,BLR,0,0,0,0,0,0,0,0,10424.031,10424.031,10303.07014241867,10293.48802341301
MEX,BLZ,1,1,1,0,0,0,0,0,1122.1455,1122.1455,1486.693702353811,1289.208220808352
MEX,BMU,0,0,0,0,0,0,0,0,3707.8516,3707.8516,3822.932808546066,3793.099694257103
MEX,BOL,0,1,1,0,0,0,0,0,5242.2935,5662.813,5868.497129305649,5794.447074694359
MEX,BRA,0,0,0,0,0,0,0,0,7439.6357,6841.7646,7621.778568642425,7513.793488933799
MEX,BRB,0,0,0,0,0,0,0,0,4274.4653,4274.4653,4545.567639319992,4487.384966957117
MEX,BRN,0,0,0,0,0,0,0,0,15417.069,15417.069,15087.78659198151,15057.24296816154
MEX,BTN,0,0,0,0,0,0,0,0,14720.718,14720.718,14394.94976686706,14369.29673799053
MEX,BWA,0,0,0,0,0,0,0,0,14375.186,14375.186,14661.65990845032,14641.18714994612
MEX,CAF,0,0,0,0,0,0,0,0,12731.371,12731.371,12812.21016620636,12800.91337950459
MEX,CAN,0,0,0,0,0,0,0,0,3267.2898,3609.2441,3442.775065181732,3373.224206687221
MEX,CCK,0,0,0,0,0,0,0,0,18158.162,18158.162,,
MEX,CHE,0,0,0,0,0,0,0,0,9640.4648,9640.4648,9577.338730255889,9571.924824020578
MEX,CHL,0,1,1,0,0,0,0,0,6621.3232,6621.3232,6966.903381160736,6886.096506846068
MEX,CHN,0,0,0,0,0,0,0,0,12467.167,12467.167,12411.54753165588,12332.44509505192
MEX,CIV,0,0,0,0,0,0,0,0,10358.197,10169.98,10448.11166908646,10429.39178138988
MEX,CMR,0,0,0,0,0,0,0,0,12027.184,12027.184,12071.8777747345,12060.06678768679
MEX,COG,0,0,0,0,0,0,0,0,12732.501,12732.501,12802.22160826721,12786.53617613804
MEX,COK,0,0,0,0,0,0,0,0,7997.3267,7997.3267,7945.549428222656,7936.389901062201
MEX,COL,0,1,1,0,0,0,0,0,3088.9587,3088.9587,3396.431161503601,3291.31749425132
MEX,COM,0,0,0,0,0,0,0,0,15923.294,15923.294,16115.87066851349,16108.29052174305
MEX,CPV,0,0,0,0,0,0,0,0,7998.9771,7998.9771,8095.046709176636,8072.670716158312
MEX,CRI,0,1,1,0,0,0,0,0,1933.0614,1933.0614,2295.664863070488,2159.085763525446
MEX,CUB,0,1,1,0,0,0,0,0,1784.2234,1784.2234,2283.268065928936,2135.319974647643
MEX,CXR,0,0,0,0,0,0,0,0,17180.834,17180.834,,
MEX,CYM,0,0,0,0,0,0,0,0,1866.5845,1866.5845,2143.132782011509,2016.356564048373
MEX,CYP,0,0,0,0,0,0,0,0,12159.862,12159.862,12064.7254066864,12059.99558387043
MEX,CZE,0,0,0,0,0,0,0,0,9935.0791,9935.0791,9899.155352136229,9891.907688554818
MEX,DEU,0,0,0,0,0,0,0,0,9399.7813,9739.2285,9475.767825583649,9467.099706833613
MEX,DJI,0,0,0,0,0,0,0,0,14650.17,14650.17,14610.89316776276,14607.67044773479
MEX,DMA,0,0,0,0,0,0,0,0,4031.988,4031.988,4290.918112916183,4232.087780432032
MEX,DNK,0,0,0,0,0,0,0,0,9522.8232,9522.8232,9315.193752079773,9307.173999550512
MEX,DOM,0,1,1,0,0,0,0,0,3090.9187,3090.9187,3307.280672211075,3232.387994785972
MEX,DZA,0,0,0,0,0,0,0,0,9760.5039,9760.5039,9817.75226499939,9807.801273529722
MEX,ECU,0,1,1,0,0,0,0,0,3141.7285,3141.7285,3563.084918512344,3464.5510581365
MEX,EGY,0,0,0,0,0,0,0,0,12384.583,12384.583,12300.92227633819,12295.54889859281
MEX,ERI,0,0,0,0,0,0,0,0,14029.76,14029.76,14051.97799331818,14047.07405552796
MEX,ESH,0,0,0,0,0,0,0,0,8664.0762,8664.0762,8749.45507540512,8737.469828135358
MEX,ESP,0,1,1,1,0,0,0,0,9073.9512,9073.9512,9144.438245776368,9131.799406235021
MEX,EST,0,0,0,0,0,0,0,0,9899.3398,9899.3398,9777.691362112426,9767.154872622907
MEX,ETH,0,0,0,0,0,0,0,0,14444.59,14444.59,14427.69731277161,14422.94736797764
MEX,FIN,0,0,0,0,0,0,0,0,9860.541,9860.541,9593.024285336303,9580.791934717863
MEX,FJI,0,0,0,0,0,0,0,0,9922.4326,9922.4326,9814.676543906402,9802.572117408521
MEX,FLK,0,0,0,0,0,0,0,0,8874.8604,8874.8604,9257.900857393646,9217.742581540249
MEX,FRA,0,0,0,0,0,0,0,0,9206.8135,9206.8135,9276.132915596008,9264.167245415754
MEX,FRO,0,0,0,0,0,0,0,0,8240.1201,8240.1201,8095.509048965454,8086.681244449734
MEX,FSM,0,0,0,0,0,0,0,0,11067.107,11067.107,11286.42332322388,11230.54000550356
MEX,GAB,0,0,0,0,0,0,0,0,11948.77,11948.77,12207.26951761475,12191.56060391864
MEX,GBR,0,0,0,0,0,0,0,0,8938.4043,8938.4043,8734.488408602143,8726.294282761266
MEX,GEO,0,0,0,0,0,0,0,0,12284.914,12284.914,12039.3371865387,12030.62665748609
MEX,GHA,0,0,0,0,0,0,0,0,10741.287,10741.287,10837.8149622879,10821.5946667827
MEX,GIB,0,1,1,0,0,0,0,0,9086.9111,9086.9111,9101.624385456085,9095.264022664278
MEX,GIN,0,0,0,0,0,0,0,0,8985.3252,8985.3252,9472.570589276886,9450.954605793821
MEX,GLP,0,0,0,0,0,0,0,0,3979.5325,3979.5325,4245.7112181427,4187.529844012438
MEX,GMB,0,0,0,0,0,0,0,0,8753.2314,8753.2314,8959.657843202209,8940.522849411602
MEX,GNB,0,0,0,0,0,0,0,0,8910.8721,8910.8721,9107.80126762619,9088.743445117198
